gain	15	7	-61.35
gain	7	16	-76.59
gain	16	7	-79.51
gain	7	17	-79.34
gain	17	7	-78.59
gain	7	18	-83.87
gain	18	7	-84.45
gain	7	19	-87.66
gain	19	7	-89.45
gain	7	20	-89.22
gain	20	7	-92.09
gain	7	21	-72.12
gain	21	7	-73.98
gain	7	22	-70.46
gain	22	7	-71.38
gain	7	23	-72.04
gain	23	7	-74.43
gain	7	24	-80.82
gain	24	7	-84.11
gain	7	25	-94.36
gain	25	7	-97.09
gain	7	26	-91.11
gain	26	7	-92.49
gain	7	27	-95.36
gain	27	7	-96.26
gain	7	28	-80.95
gain	28	7	-82.28
gain	7	29	-75.26
gain	29	7	-74.99
gain	7	30	-85.35
gain	30	7	-86.41
gain	7	31	-80.45
gain	31	7	-81.07
gain	7	32	-92.87
gain	32	7	-92.38
gain	7	33	-93.28
gain	33	7	-93.02
gain	7	34	-93.35
gain	34	7	-92.67
gain	7	35	-84.62
gain	35	7	-85.89
gain	7	36	-84.65
gain	36	7	-84.42
gain	7	37	-82.54
gain	37	7	-85.08
gain	7	38	-87.53
gain	38	7	-88.21
gain	7	39	-96.51
gain	39	7	-95.59
gain	7	40	-96.65
gain	40	7	-98.34
gain	7	41	-92.02
gain	41	7	-92.40
gain	7	42	-87.39
gain	42	7	-85.66
gain	7	43	-87.36
gain	43	7	-89.54
gain	7	44	-93.37
gain	44	7	-96.36
gain	7	45	-93.41
gain	45	7	-93.69
gain	7	46	-94.84
gain	46	7	-93.80
gain	7	47	-97.18
gain	47	7	-97.71
gain	7	48	-100.04
gain	48	7	-102.42
gain	8	9	-55.90
gain	9	8	-58.67
gain	8	10	-68.89
gain	10	8	-67.57
gain	8	11	-77.73
gain	11	8	-78.27
gain	8	12	-88.69
gain	12	8	-88.62
gain	8	13	-86.16
gain	13	8	-86.91
gain	8	14	-56.52
gain	14	8	-57.17
gain	8	15	-53.92
gain	15	8	-53.53
gain	8	16	-60.54
gain	16	8	-63.19
gain	8	17	-73.07
gain	17	8	-72.05
gain	8	18	-79.73
gain	18	8	-80.05
gain	8	19	-91.93
gain	19	8	-93.46
gain	8	20	-84.43
gain	20	8	-87.03
gain	8	21	-65.97
gain	21	8	-67.57
gain	8	22	-66.82
gain	22	8	-67.47
gain	8	23	-73.64
gain	23	8	-75.77
gain	8	24	-71.62
gain	24	8	-74.64
gain	8	25	-82.03
gain	25	8	-84.50
gain	8	26	-84.56
gain	26	8	-85.67
gain	8	27	-95.39
gain	27	8	-96.02
gain	8	28	-72.40
gain	28	8	-73.47
gain	8	29	-81.27
gain	29	8	-80.74
gain	8	30	-79.22
gain	30	8	-80.02
gain	8	31	-82.51
gain	31	8	-82.87
gain	8	32	-89.92
gain	32	8	-89.16
gain	8	33	-87.75
gain	33	8	-87.22
gain	8	34	-90.79
gain	34	8	-89.85
gain	8	35	-84.55
gain	35	8	-85.55
gain	8	36	-86.09
gain	36	8	-85.60
gain	8	37	-83.96
gain	37	8	-86.23
gain	8	38	-84.44
gain	38	8	-84.85
gain	8	39	-91.18
gain	39	8	-90.00
gain	8	40	-94.37
gain	40	8	-95.79
gain	8	41	-97.44
gain	41	8	-97.56
gain	8	42	-83.64
gain	42	8	-81.65
gain	8	43	-91.54
gain	43	8	-93.46
gain	8	44	-86.25
gain	44	8	-88.98
gain	8	45	-92.23
gain	45	8	-92.25
gain	8	46	-86.75
gain	46	8	-85.45
gain	8	47	-99.06
gain	47	8	-99.33
gain	8	48	-94.45
gain	48	8	-96.57
gain	9	10	-58.57
gain	10	9	-54.48
gain	9	11	-75.76
gain	11	9	-73.53
gain	9	12	-86.88
gain	12	9	-84.04
gain	9	13	-83.33
gain	13	9	-81.31
gain	9	14	-78.73
gain	14	9	-76.61
gain	9	15	-65.68
gain	15	9	-62.52
gain	9	16	-57.51
gain	16	9	-57.40
gain	9	17	-67.65
gain	17	9	-63.86
gain	9	18	-76.11
gain	18	9	-73.65
gain	9	19	-78.12
gain	19	9	-76.88
gain	9	20	-85.32
gain	20	9	-85.16
gain	9	21	-77.70
gain	21	9	-76.53
gain	9	22	-70.24
gain	22	9	-68.12
gain	9	23	-69.64
gain	23	9	-68.99
gain	9	24	-75.39
gain	24	9	-75.64
gain	9	25	-75.81
gain	25	9	-75.51
gain	9	26	-88.29
gain	26	9	-86.64
gain	9	27	-93.10
gain	27	9	-90.97
gain	9	28	-87.71
gain	28	9	-86.00
gain	9	29	-81.06
gain	29	9	-77.76
gain	9	30	-77.29
gain	30	9	-75.33
gain	9	31	-79.73
gain	31	9	-77.33
gain	9	32	-88.56
gain	32	9	-85.04
gain	9	33	-87.52
gain	33	9	-84.23
gain	9	34	-90.77
gain	34	9	-87.05
gain	9	35	-90.02
gain	35	9	-88.26
gain	9	36	-88.83
gain	36	9	-85.57
gain	9	37	-86.60
gain	37	9	-86.11
gain	9	38	-87.14
gain	38	9	-84.78
gain	9	39	-91.77
gain	39	9	-87.82
gain	9	40	-84.65
gain	40	9	-83.30
gain	9	41	-92.30
gain	41	9	-89.66
gain	9	42	-91.90
gain	42	9	-87.14
gain	9	43	-89.61
